brand,fuel_type,model_date,vehicle_transmission,Car_name,Year,Location,mileage_from_odometer_km,vehicle_engine_cc,price_usd
Suzuki,Petrol,2006.0,Manual,Cultus ,2006,Mamu,100000.0,1000.0,2836.78
Honda,Petrol,2003.0,Automatic,Civic ,2003,Karachi,177623.0,1600.0,4609.77
Honda,Petrol,2016.0,Automatic,Civic ,2016,Abbottabad,115000.0,1500.0,14715.79
Suzuki,Petrol,2007.0,Manual,Mehran ,2007,Rawalpindi,20800.0,800.0,2127.58
Toyota,Diesel,1992.0,Automatic,Surf ,1992,Sargodha,180000.0,3000.0,6648.7
Suzuki,Petrol,2009.0,Manual,Cultus ,2009,Faisalabad,84000.0,1000.0,3492.78
Honda,Petrol,2015.0,Automatic,Wgn ,2015,Okara,60000.0,660.0,9201.8
Suzuki,Petrol,1993.0,Manual,Margalla ,1993,Mardan,50000.0,1300.0,1365.2
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Sheikhupura,290000.0,1300.0,9574.13
Suzuki,Petrol,2007.0,Manual,Cultus ,2007,Lahore,90000.0,1000.0,4042.41
Toyota,Petrol,2016.0,Automatic,Fortuner ,2016,Lahore,90000.0,2700.0,27658.59
Toyota,Hybrid,2016.0,Automatic,Aqua ,2016,Karachi,107000.0,1500.0,13474.7
Suzuki,Petrol,2012.0,Manual,Cultus ,2012,Karachi,56000.0,1000.0,3014.08
Daihatsu,Petrol,2008.0,Automatic,Cuore ,2008,Karachi,8371.0,800.0,2730.4
Daihatsu,Petrol,2006.0,Automatic,Mira ,2006,Karachi,107000.0,660.0,4379.28
Toyota,Petrol,2007.0,Automatic,Axio ,2007,Rawalpindi,200000.0,1500.0,10637.92
Toyota,Petrol,2017.0,Automatic,Fortuner ,2017,Karachi,11500.0,2700.0,42551.68
Honda,Petrol,2016.0,Manual,City ,2016,Faisalabad,90000.0,1300.0,8776.28
Toyota,Diesel,2002.0,Manual,Hilux ,2002,Larkana,150000.0,3000.0,7978.44
Toyota,Petrol,2004.0,Automatic,Corolla ,2004,Islamabad,85000.0,1300.0,4787.06
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Sargodha,82000.0,1300.0,12056.31
Honda,Petrol,2006.0,Automatic,Airwave ,2006,Sargodha,120000.0,1500.0,7091.95
Suzuki,Petrol,2011.0,Manual,Mehran ,2011,Islamabad,94000.0,800.0,2482.18
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Karachi,122000.0,1300.0,8510.34
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Abbottabad,515000.0,1300.0,7091.95
Suzuki,Petrol,1988.0,Manual,FX ,1988,Karachi,533333.0,800.0,673.73
Honda,Petrol,2015.0,Manual,City ,2015,Lahore,64500.0,1300.0,9148.61
Daihatsu,Petrol,2013.0,Automatic,Mira ,2013,Karachi,99000.0,660.0,7091.95
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Gujranwala,35000.0,1500.0,15602.28
Suzuki,Petrol,2012.0,Manual,Cultus ,2012,Karachi,125000.0,1000.0,3475.05
Toyota,Petrol,2012.0,Automatic,Corolla ,2012,Balakot,153000.0,1600.0,8864.93
Daihatsu,Petrol,2008.0,Manual,Cuore ,2008,Lahore,150000.0,800.0,2819.05
Suzuki,Petrol,2014.0,Automatic,Spacia ,2014,Karachi,80000.0,660.0,6914.65
Suzuki,Petrol,2003.0,Manual,Cultus ,2003,Rawalpindi,53000.0,1000.0,2765.86
Honda,Petrol,2014.0,Manual,Civic ,2014,Lahore,150000.0,1800.0,8510.34
Toyota,Diesel,1993.0,Automatic,Surf ,1993,Islamabad,145800.0,2400.0,6737.35
Daihatsu,Petrol,2007.0,Automatic,Tanto ,2007,Peshawar,10000.0,660.0,4787.06
Toyota,Petrol,2015.0,Automatic,Noah ,2015,Lahore,83000.0,1800.0,20743.95
Toyota,Petrol,2020.0,Manual,Yaris ,2020,Multan,17000.0,1300.0,12056.31
Honda,Petrol,2005.0,Automatic,City ,2005,Karachi,156478.0,1300.0,5230.31
Toyota,Petrol,2006.0,Automatic,X ,2006,Lahore,110000.0,2500.0,12942.8
Suzuki,Petrol,2021.0,Automatic,Cultus ,2021,Bannu,28000.0,1000.0,12588.21
Toyota,Petrol,2014.0,Manual,Corolla ,2014,Kamoke,66000.0,1300.0,10371.97
Toyota,Petrol,1995.0,Automatic,Corolla ,1995,Quetta,110000.0,1500.0,4432.47
Suzuki,Petrol,2008.0,Manual,Alto ,2008,Islamabad,90000.0,1000.0,3900.57
Suzuki,Petrol,2005.0,Manual,Bolan ,2005,Karachi,100000.0,800.0,2127.58
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,28855.0,1000.0,2056.66
Suzuki,Petrol,2008.0,Manual,Cultus ,2008,Karachi,100000.0,1000.0,3191.38
Toyota,Petrol,2018.0,Automatic,Prado ,2018,Karachi,12414.0,2700.0,97514.27
Toyota,Petrol,2007.0,Manual,Corolla ,2007,Peshawar,69899.0,1300.0,5318.96
Toyota,Petrol,2020.0,Manual,Yaris ,2020,Qasba,11000.0,1300.0,13474.7
Daihatsu,Petrol,2011.0,Manual,Cuore ,2011,Multan,97000.0,800.0,4343.82
Daihatsu,Petrol,2007.0,Manual,Cuore ,2007,Faisalabad,9058.0,800.0,2960.89
Suzuki,Petrol,2014.0,Automatic,Wagon ,2014,Mingora,56615.0,660.0,6382.75
Toyota,Diesel,1991.0,Automatic,Cruiser ,1991,Hafizabad,20000.0,3000.0,8864.93
Honda,Petrol,2023.0,Automatic,City ,2023,Karachi,1100.0,1500.0,17552.57
Suzuki,Petrol,2014.0,Manual,Swift ,2014,Karachi,94000.0,1300.0,5673.56
Toyota,Petrol,1989.0,Manual,Hiace ,1989,Chakwal,120000.0,2000.0,3368.67
Honda,Petrol,2004.0,Manual,Civic ,2004,Karachi,100000.0,1600.0,3545.97
Honda,Petrol,2003.0,Automatic,Civic ,2003,Karachi,100000.0,1500.0,3900.57
Suzuki,Petrol,2013.0,Manual,Bolan ,2013,Karachi,423323.0,800.0,2659.48
Suzuki,Petrol,2011.0,Manual,Cultus ,2011,Abdul,90000.0,1000.0,4255.17
Toyota,Petrol,2002.0,Manual,Corolla ,2002,Islamabad,158658.0,1600.0,4467.93
Toyota,CNG,1987.0,Manual,Corolla ,1987,Karachi,100000.0,1300.0,1241.09
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Lahore,118000.0,800.0,4077.87
Toyota,Petrol,2011.0,Automatic,Corolla ,2011,Kohat,192000.0,1600.0,9574.13
Honda,Petrol,2018.0,Automatic,Civic ,2018,Burewala,77000.0,1800.0,16666.08
Daihatsu,Petrol,2008.0,Manual,Cuore ,2008,Mardan,135000.0,800.0,3368.67
Honda,Petrol,2019.0,Automatic,City ,2019,Islamabad,33400.0,1300.0,13652.0
Honda,Petrol,2009.0,Automatic,City ,2009,Abbottabad,156000.0,1300.0,7091.95
Toyota,Petrol,2005.0,Automatic,Vitz ,2005,Rawalpindi,225000.0,1300.0,6382.75
Daihatsu,Petrol,2007.0,Manual,Cuore ,2007,Okara,150000.0,800.0,2606.29
Suzuki,Petrol,2010.0,Manual,Mehran ,2010,Faisalabad,10000.0,800.0,2340.35
Honda,Petrol,1995.0,Manual,Civic ,1995,Karachi,90000.0,1500.0,1879.37
Honda,Petrol,2003.0,Manual,City ,2003,Lahore,400000.0,1300.0,4609.77
Suzuki,Petrol,2009.0,Manual,Mehran ,2009,Islamabad,95000.0,800.0,3014.08
Suzuki,Petrol,2006.0,Manual,Liana ,2006,Karachi,100000.0,1300.0,2659.48
Honda,Petrol,2013.0,Automatic,Civic ,2013,Islamabad,78000.0,1800.0,10283.32
Honda,Petrol,2020.0,Manual,City ,2020,Gujrat,60600.0,1300.0,11524.41
Toyota,Petrol,2005.0,Automatic,Prado ,2005,Karachi,157000.0,4000.0,30140.78
Toyota,Petrol,2017.0,Automatic,Vitz ,2017,Faisalabad,50000.0,1000.0,12410.91
Honda,Petrol,2021.0,Automatic,City ,2021,Lahore,12000.0,1500.0,14538.49
Toyota,Petrol,2015.0,Automatic,Vitz ,2015,Islamabad,20000.0,1000.0,8864.93
Suzuki,Petrol,2018.0,Manual,Mehran ,2018,Khushab,24400.0,800.0,4787.06
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Kamalia,47000.0,800.0,4432.47
Honda,Petrol,2014.0,Automatic,Vezel ,2014,Karachi,100000.0,1500.0,12765.5
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Karachi,122000.0,1300.0,9308.18
Toyota,Petrol,1999.0,Manual,Corolla ,1999,Sargodha,137473.0,1300.0,3492.78
Toyota,Petrol,1997.0,Automatic,Prado ,1997,Karachi,63000.0,3378.0,17020.67
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Karachi,3150.0,660.0,7907.52
Honda,Petrol,2016.0,Automatic,Vezel ,2016,Lahore,50000.0,1500.0,21985.04
Suzuki,Petrol,2019.0,Manual,Mehran ,2019,D,36446.0,800.0,4787.06
Suzuki,Petrol,2018.0,Manual,Swift ,2018,Karachi,86000.0,1300.0,6648.7
Suzuki,Petrol,2001.0,Manual,Mehran ,2001,Nowshera,10000.0,800.0,1453.85
Suzuki,Petrol,2001.0,Manual,Mehran ,2001,Nowshera,10000.0,800.0,1453.85
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Rawalpindi,172000.0,1300.0,7446.54
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Islamabad,45000.0,800.0,3687.81
Suzuki,Petrol,2018.0,Manual,Mehran ,2018,D,65000.0,796.0,4006.95
Toyota,Diesel,2003.0,Manual,Corolla ,2003,Islamabad,300000.0,2000.0,5106.2
Honda,Petrol,2004.0,Automatic,Civic ,2004,Karachi,134000.0,1600.0,4255.17
Nissan,Hybrid,2019.0,Automatic,Note ,2019,Lahore,14300.0,1198.0,15779.58
Suzuki,Petrol,2009.0,Manual,Mehran ,2009,Peshawar,126580.0,800.0,2730.4
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,85453.0,1000.0,2375.8
Toyota,Petrol,2014.0,Automatic,Corolla ,2014,Peshawar,79000.0,1600.0,11347.12
Suzuki,Petrol,2019.0,Manual,Swift ,2019,Karachi,37240.0,1300.0,7694.76
Honda,Petrol,2006.0,Automatic,Civic ,2006,Karachi,122500.0,1500.0,4077.87
Nissan,Petrol,2014.0,Automatic,Roox ,2014,Karachi,90000.0,660.0,4964.36
Honda,Petrol,1996.0,Manual,Civic ,1996,Khanewal,157918.0,1500.0,3191.38
Suzuki,Petrol,2003.0,Manual,Alto ,2003,Rawalpindi,28006.0,1000.0,2163.04
Suzuki,Petrol,2018.0,Manual,Mehran ,2018,Lahore,58000.0,800.0,4201.98
Suzuki,Petrol,2010.0,Manual,Alto ,2010,Peshawar,156000.0,1000.0,3723.27
Suzuki,Petrol,2018.0,Manual,Cultus ,2018,Lahore,120000.0,1000.0,7801.14
Toyota,Petrol,1999.0,Automatic,Prado ,1999,Islamabad,200000.0,3400.0,18793.66
Honda,Petrol,2012.0,Manual,City ,2012,Wah,88980.0,1300.0,7801.14
Toyota,Diesel,1994.0,Automatic,Cruiser ,1994,Karachi,90000.0,3000.0,10567.0
Suzuki,Petrol,2010.0,Automatic,Every ,2010,Sara,247424.0,660.0,4787.06
Suzuki,Petrol,1999.0,Manual,Khyber ,1999,Rawalpindi,100001.0,1000.0,1843.91
Honda,Hybrid,2016.0,Automatic,Hybrid ,2016,Karachi,73000.0,1500.0,15956.88
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Faisalabad,190000.0,1300.0,8687.64
Suzuki,Petrol,1995.0,Manual,Khyber ,1995,Khanewal,100000.0,1000.0,1382.93
Toyota,Diesel,2013.0,Automatic,Hilux ,2013,Hyderabad,177777.0,3000.0,22694.23
Suzuki,Petrol,2005.0,Manual,Cultus ,2005,Peshawar,58099.0,1000.0,2588.56
Daihatsu,Petrol,2008.0,Manual,Cuore ,2008,Chak,70000.0,800.0,2907.7
Toyota,Petrol,2005.0,Manual,Corolla ,2005,Layyah,165000.0,1300.0,5301.23
Toyota,Petrol,2009.0,Automatic,Corolla ,2009,Charsadda,178000.0,1800.0,8333.04
Honda,Hybrid,2020.0,Automatic,Fit ,2020,Karachi,19000.0,1500.0,21985.04
Nissan,Petrol,1998.0,Automatic,Sunny ,1998,Karachi,4000.0,1500.0,3368.67
Suzuki,Petrol,2002.0,Manual,Cultus ,2002,Rawalpindi,100000.0,1000.0,2304.88
Toyota,Petrol,2009.0,Automatic,Prius ,2009,Islamabad,200000.0,1800.0,11524.41
Toyota,Petrol,2011.0,Manual,Corolla ,2011,Lahore,200000.0,1300.0,9042.23
Honda,Petrol,2007.0,Automatic,Civic ,2007,Karachi,130000.0,1800.0,7978.44
Toyota,Petrol,2001.0,Automatic,Cruiser ,2001,Karachi,170046.0,4700.0,31913.76
Toyota,Diesel,2015.0,Automatic,Hilux ,2015,Karachi,86000.0,2800.0,29963.48
Honda,Petrol,2022.0,Manual,City ,2022,Multan,14000.0,1200.0,15424.98
Toyota,Petrol,2019.0,Automatic,Corolla ,2019,Karachi,41050.0,1600.0,13120.1
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Rawalpindi,25488.0,1300.0,5318.96
Toyota,Petrol,2017.0,Automatic,Prius ,2017,Islamabad,114000.0,1800.0,31736.46
Honda,Petrol,1995.0,Manual,Civic ,1995,Islamabad,999999.0,1500.0,2233.96
Honda,Petrol,1995.0,Manual,Civic ,1995,Islamabad,999999.0,1500.0,2233.96
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Lahore,41000.0,1000.0,14875.36
Honda,Petrol,2016.0,Automatic,Civic ,2016,Lahore,160000.0,1800.0,11701.71
Suzuki,Petrol,2017.0,Automatic,Jimny ,2017,Islamabad,47050.0,660.0,9219.53
Toyota,Petrol,2017.0,Automatic,Passo ,2017,Islamabad,108000.0,1000.0,11879.01
Toyota,Petrol,2010.0,Automatic,Vitz ,2010,Karachi,124000.0,1000.0,6028.16
Daihatsu,Petrol,1986.0,Manual,Charade ,1986,Karachi,150000.0,1000.0,886.49
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Gujranwala,296076.0,1300.0,5850.86
Toyota,Petrol,2016.0,Manual,Corolla ,2016,Toba,82000.0,1300.0,8971.31
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Abbottabad,250000.0,1300.0,6560.05
Toyota,Petrol,2009.0,Automatic,Belta ,2009,Lahore,76000.0,1300.0,7056.49
Toyota,Petrol,2011.0,Automatic,Vitz ,2011,Lahore,80000.0,1000.0,8510.34
Toyota,Hybrid,2018.0,Automatic,Hybrid ,2018,Lahore,7000.0,2400.0,88649.34
Honda,Petrol,2016.0,Manual,City ,2016,Gujranwala,113000.0,1300.0,9042.23
Suzuki,Petrol,2018.0,Manual,Bolan ,2018,Lahore,6500.0,800.0,4255.17
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Lahore,83000.0,1000.0,4698.41
Suzuki,Petrol,2000.0,Manual,Khyber ,2000,Karachi,0.0,1800.0,1772.99
Nissan,Petrol,2007.0,Automatic,Tiida ,2007,Attock,111111.0,1500.0,5496.26
Toyota,Petrol,2007.0,Manual,Corolla ,2007,Badin,65000.0,1300.0,4893.44
Suzuki,Petrol,2010.0,Manual,Mehran ,2010,Mansehra,6000.0,800.0,2056.66
Toyota,Petrol,2010.0,Automatic,Passo ,2010,Karachi,100000.0,1000.0,6701.89
Toyota,Petrol,2011.0,Manual,Corolla ,2011,Islamabad,64000.0,1300.0,9006.77
Honda,Petrol,1998.0,Automatic,Civic ,1998,Lahore,249389.0,1600.0,3900.57
Honda,Petrol,2012.0,Manual,Civic ,2012,Rawalpindi,205000.0,1800.0,7180.6
Honda,Petrol,2000.0,Manual,City ,2000,Islamabad,250000.0,1300.0,3404.13
Suzuki,Petrol,2016.0,Manual,Mehran ,2016,Rahim,11000.0,800.0,3155.92
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,87000.0,1000.0,2411.26
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Karachi,41500.0,1300.0,13652.0
Suzuki,Petrol,2012.0,Manual,Mehran ,2012,Karachi,100000.0,800.0,2482.18
Suzuki,Petrol,2016.0,Manual,Bolan ,2016,Lahore,19500.0,800.0,4609.77
Toyota,Petrol,2005.0,Automatic,X ,2005,Islamabad,150000.0,2500.0,13474.7
Suzuki,Petrol,1987.0,Manual,Khyber ,1987,Gujranwala,146560.0,1000.0,1772.99
Suzuki,Petrol,2014.0,Manual,Ravi ,2014,Kotli,74325.0,800.0,3191.38
Honda,Petrol,2006.0,Manual,Civic ,2006,Gojra,193000.0,1500.0,5496.26
Suzuki,Petrol,2020.0,Manual,Bolan ,2020,Karachi,21000.0,800.0,4432.47
Suzuki,Petrol,1986.0,Manual,FX ,1986,Karachi,92320.0,800.0,496.44
Suzuki,Petrol,2007.0,Manual,Every ,2007,Lahore,1234.0,660.0,3368.67
Honda,Petrol,2006.0,Automatic,Civic ,2006,Islamabad,200000.0,1500.0,5141.66
Daihatsu,Petrol,2015.0,Automatic,Mira ,2015,Karachi,95000.0,660.0,7801.14
Honda,Petrol,2015.0,Manual,Civic ,2015,Sahiwal,140000.0,1800.0,9042.23
Suzuki,Petrol,2018.0,Manual,R ,2018,Lahore,86000.0,1000.0,6914.65
Toyota,Diesel,2005.0,Automatic,Prado ,2005,Pak,150000.0,3000.0,29431.58
Suzuki,Petrol,2006.0,Manual,Alto ,2006,Karachi,130000.0,1000.0,2393.53
Suzuki,Petrol,2008.0,Automatic,Lapin ,2008,Islamabad,108000.0,660.0,5248.04
Daihatsu,Petrol,2012.0,Manual,Copen ,2012,Gujrat,8500.0,660.0,7056.49
Toyota,Petrol,2006.0,Automatic,Vitz ,2006,Islamabad,150000.0,1000.0,5850.86
Honda,Petrol,2003.0,Automatic,Civic ,2003,Karachi,140000.0,1600.0,4255.17
Honda,Petrol,2004.0,Automatic,Civic ,2004,Islamabad,150000.0,1600.0,5673.56
Nissan,Hybrid,2019.0,Automatic,Note ,2019,Lahore,46000.0,1198.0,18616.36
Suzuki,Petrol,2016.0,Manual,Cultus ,2016,Hyderabad,95000.0,1000.0,5141.66
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Karachi,200000.0,1300.0,8510.34
Daihatsu,Petrol,2017.0,Automatic,Mira ,2017,Karachi,83000.0,660.0,7091.95
Suzuki,Petrol,2005.0,Manual,Cultus ,2005,Karachi,164000.0,1000.0,1968.02
Suzuki,Petrol,1989.0,Manual,Khyber ,1989,Lahore,200000.0,1300.0,1418.39
Suzuki,Petrol,2010.0,Manual,Mehran ,2010,Lahore,80000.0,800.0,2659.48
Suzuki,Petrol,2004.0,Manual,Baleno ,2004,Rawalpindi,260000.0,1300.0,3333.22
Toyota,Hybrid,2012.0,Automatic,Aqua ,2012,Sargodha,123000.0,1500.0,10637.92
Suzuki,Petrol,2006.0,Manual,Mehran ,2006,Pattoki,65000.0,800.0,1719.8
Honda,Petrol,2008.0,Automatic,Civic ,2008,Islamabad,144200.0,1800.0,6560.05
Toyota,Petrol,2003.0,Automatic,Platz ,2003,Quetta,137451.0,1000.0,4680.69
Honda,Petrol,2006.0,Automatic,City ,2006,Karachi,110000.0,1300.0,4787.06
Suzuki,Petrol,2021.0,Manual,R ,2021,Multan,21000.0,1000.0,10279.78
Suzuki,Petrol,1984.0,Manual,FX ,1984,Rawalpindi,90000.0,800.0,1063.79
Suzuki,Petrol,2018.0,Manual,Cultus ,2018,Rahim,86000.0,1000.0,8776.28
Suzuki,Petrol,2007.0,Manual,Mehran ,2007,Karachi,100000.0,800.0,1914.83
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Rahim,21138.0,660.0,8439.42
Toyota,Diesel,2014.0,Automatic,Hilux ,2014,Sargodha,72000.0,2500.0,17641.22
Honda,Petrol,2006.0,Automatic,Civic ,2006,Karachi,40000.0,1300.0,10460.62
Toyota,Diesel,2021.0,Automatic,Hilux ,2021,Karachi,20000.0,2800.0,40778.7
Toyota,Petrol,2014.0,Automatic,Vitz ,2014,Lahore,73000.0,1000.0,9928.73
Honda,Petrol,2013.0,Automatic,Civic ,2013,Gujranwala,130000.0,1800.0,9574.13
Toyota,Petrol,2002.0,Automatic,Premio ,2002,Vehari,170000.0,2000.0,11347.12
Suzuki,Petrol,2008.0,Manual,Mehran ,2008,Islamabad,110000.0,800.0,2375.8
Toyota,Petrol,2021.0,Automatic,Roomy ,2021,Lahore,10000.0,1000.0,13474.7
Toyota,Petrol,2018.0,Automatic,Hiace ,2018,Lahore,70000.0,2700.0,30140.78
Suzuki,Petrol,1993.0,Manual,Sierra ,1993,Islamabad,93103.0,1300.0,5496.26
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Layyah,16000.0,660.0,9077.69
Suzuki,Petrol,2022.0,Automatic,Swift ,2022,Rahim,10000.0,1200.0,12765.5
Toyota,Petrol,1995.0,Manual,Corolla ,1995,Islamabad,314351.0,1600.0,5318.96
Toyota,Petrol,1986.0,Manual,Corolla ,1986,Mardan,22225.0,1600.0,2694.94
Daihatsu,Petrol,2011.0,Automatic,Move ,2011,Karachi,100000.0,660.0,6028.16
Daihatsu,Petrol,2009.0,Manual,Cuore ,2009,Faisalabad,80000.0,900.0,3191.38
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,150000.0,1000.0,2021.2
Daihatsu,Petrol,2010.0,Automatic,Esse ,2010,Lahore,80000.0,660.0,4787.06
Suzuki,Petrol,2021.0,Manual,Cultus ,2021,Karachi,10000.0,1000.0,11258.47
Toyota,Petrol,2007.0,Automatic,Axio ,2007,Karachi,200000.0,1500.0,7801.14
Suzuki,CNG,2008.0,Manual,Cultus ,2008,Karachi,105000.0,1000.0,2996.35
Suzuki,Petrol,2005.0,Manual,Bolan ,2005,Rawalpindi,100000.0,800.0,2127.58
Toyota,Petrol,2013.0,Automatic,Prado ,2013,Hyderabad,120000.0,2700.0,54962.59
Nissan,Petrol,1988.0,Manual,Sunny ,1988,Lahore,100000.0,1000.0,1347.47
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Karachi,150000.0,1300.0,7446.54
Toyota,Diesel,1994.0,Automatic,Surf ,1994,Abbottabad,215000.0,3000.0,6205.45
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Karachi,60000.0,1000.0,12765.5
Honda,Petrol,2021.0,Automatic,Wgn ,2021,Lahore,27500.0,660.0,10371.97
Toyota,Diesel,1997.0,Automatic,Prado ,1997,Islamabad,150000.0,3000.0,16134.18
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Lahore,150000.0,1300.0,7535.19
Honda,Petrol,2019.0,Automatic,One ,2019,Gujranwala,23243.0,660.0,12588.21
Suzuki,Petrol,2004.0,Manual,Baleno ,2004,D,100000.0,1300.0,2836.78
Suzuki,Petrol,2006.0,Manual,APV ,2006,Islamabad,200000.0,1600.0,5141.66
Suzuki,Petrol,2015.0,Manual,Mehran ,2015,Karachi,73000.0,800.0,2836.78
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Sargodha,30000.0,1500.0,16311.48
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Akora,12000.0,1600.0,18084.47
Suzuki,Petrol,2005.0,Manual,Baleno ,2005,Pindi,330000.0,1300.0,3634.62
Honda,Hybrid,2018.0,Automatic,Insight ,2018,Islamabad,35000.0,1500.0,46097.66
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Islamabad,5500.0,660.0,8510.34
Daihatsu,Petrol,2021.0,Automatic,Move ,2021,Jhelum,12000.0,660.0,12410.91
Suzuki,Petrol,2017.0,Manual,R ,2017,Karachi,59000.0,1000.0,7180.6
Toyota,Petrol,2012.0,Automatic,Belta ,2012,Hyderabad,178000.0,1000.0,6028.16
Suzuki,Petrol,1999.0,Manual,Khyber ,1999,Rawalpindi,100000.0,1000.0,1861.64
Honda,Petrol,2005.0,Automatic,Civic ,2005,Rawalpindi,190000.0,1600.0,6382.75
Suzuki,Petrol,2010.0,Manual,Alto ,2010,Kasur,139077.0,1000.0,4077.87
Suzuki,Petrol,2010.0,Manual,Alto ,2010,Multan,92000.0,1000.0,2765.86
Daihatsu,Petrol,2018.0,Automatic,Mira ,2018,Karachi,48000.0,660.0,10602.46
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Karachi,28000.0,1500.0,14538.49
Toyota,Petrol,2013.0,Automatic,Vitz ,2013,Daska,96000.0,1000.0,9396.83
Toyota,Hybrid,2014.0,Automatic,Aqua ,2014,Lahore,133392.0,1500.0,12233.61
Toyota,Hybrid,2013.0,Automatic,Prius ,2013,Islamabad,108000.0,1800.0,15070.39
Toyota,Petrol,2010.0,Automatic,Passo ,2010,Swabi,108899.0,1000.0,7091.95
Toyota,Petrol,2016.0,Manual,Corolla ,2016,Bahawalpur,87000.0,1800.0,10637.92
Toyota,Diesel,2022.0,Automatic,Fortuner ,2022,Karachi,19000.0,2800.0,61877.24
Suzuki,Petrol,2022.0,Automatic,R ,2022,Islamabad,22000.0,1000.0,11542.14
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Peshawar,8000.0,660.0,5141.66
Nissan,Petrol,2005.0,Automatic,Sunny ,2005,Mandi,200000.0,1300.0,5318.96
Toyota,Petrol,2010.0,Automatic,Corolla ,2010,Karachi,134000.0,1800.0,6914.65
Suzuki,Petrol,2020.0,Manual,R ,2020,Bahawalpur,39500.0,1000.0,8155.74
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Layyah,13000.0,1300.0,15956.88
Honda,Petrol,2010.0,Automatic,Civic ,2010,Mardan,100000.0,1800.0,7091.95
Honda,Petrol,2018.0,Automatic,Vezel ,2018,Islamabad,40000.0,1500.0,24289.92
Honda,Petrol,2015.0,Automatic,City ,2015,Sahiwal,90000.0,1300.0,9751.43
Daihatsu,Petrol,2003.0,Manual,Cuore ,2003,Lahore,80000.0,660.0,2411.26
Toyota,Petrol,2018.0,Automatic,Epoch ,2018,Karachi,101000.0,660.0,9928.73
Honda,Petrol,2017.0,Manual,City ,2017,Rawalpindi,96000.0,1300.0,9574.13
Nissan,Hybrid,2020.0,Automatic,Kicks ,2020,Lahore,2500.0,1200.0,24821.81
Suzuki,Petrol,2006.0,Manual,Liana ,2006,Karachi,150000.0,1300.0,3368.67
Suzuki,Petrol,2012.0,Manual,Bolan ,2012,Rawalpindi,80000.0,800.0,2375.8
Toyota,Petrol,2002.0,Automatic,Corolla ,2002,Karachi,149651.0,1600.0,4787.06
Suzuki,Petrol,2006.0,Manual,Cultus ,2006,Karachi,75000.0,1000.0,2198.5
Suzuki,Petrol,2013.0,Automatic,Alto ,2013,Karachi,69000.0,660.0,6382.75
Honda,Petrol,2011.0,Automatic,Civic ,2011,Karachi,91000.0,1800.0,8155.74
Nissan,Petrol,2014.0,Automatic,Clipper ,2014,Karachi,85000.0,660.0,5496.26
Honda,Petrol,2016.0,Automatic,Wgn ,2016,Gujranwala,58000.0,660.0,9751.43
Toyota,Petrol,2013.0,Automatic,Passo ,2013,Karachi,75900.0,1000.0,7801.14
Toyota,Petrol,1994.0,Automatic,Corolla ,1994,Pindi,200000.0,1500.0,4893.44
Toyota,Petrol,2013.0,Automatic,Vitz ,2013,Dina,5000.0,1000.0,9396.83
Suzuki,Petrol,2006.0,Manual,Liana ,2006,Mandi,80000.0,1300.0,3634.62
Honda,Petrol,2015.0,Automatic,Civic ,2015,Peshawar,130000.0,1800.0,9751.43
Honda,Petrol,2016.0,Manual,City ,2016,Karachi,49500.0,1300.0,9184.07
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Karachi,34000.0,1500.0,13740.65
Daihatsu,Petrol,2006.0,Manual,Cuore ,2006,Karachi,165000.0,800.0,2588.56
